METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE,MAX_CAP_CHG
4827,TICKETLESS METER MULTISPACE ,DUNMORE TCE,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Dunmore Tce between Lang Pde & Chasely St in Auchenflower,10,0,,153.000227,-27.476584,4000215,
4828,TICKETLESS METER MULTISPACE ,DUNMORE TCE,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Dunmore Tce between Lang Pde & Chasely St in Auchenflower,12,0,,152.999414,-27.477429,4000215,
4829,TICKETLESS METER MULTISPACE ,FORTITUDE ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Fortitude St between Dunmore Tce & Lang Pde in Auchenflower,6,0,,153.000077,-27.476376,4000218,
4830,TICKETLESS METER MULTISPACE ,FORTITUDE ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Fortitude St between Dunmore Tce & Lang Pde in Auchenflower,13,0,,152.999552,-27.475827,4000218,
4831,TICKETLESS METER MULTISPACE ,FORTITUDE ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Fortitude St between Lang Pde & Dunmore Tce in Auchenflower,10,0,,152.999258,-27.475314,4000218,
4832,TICKETLESS METER MULTISPACE ,KINGSFORD ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Kingsford St between Dunmore Tce & Lang Pde in Auchenflower,6,0,,153.000674,-27.475582,4000219,
4833,TICKETLESS METER MULTISPACE ,KINGSFORD ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Kingsford St between Dunmore Tce & Lang Pde in Auchenflower,10,0,,152.999981,-27.474854,4000219,
4834,TICKETLESS METER MULTISPACE ,KINGSFORD ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Kingsford St between Lang Pde & Dunmore Tce in Auchenflower,15,0,,153.000408,-27.475168,4000219,
4835,TICKETLESS METER MULTISPACE ,LANG PDE,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Lang Pde between Dunmore Tce & Kingsford St in Auchenflower,9,0,,153.000506,-27.47442,4000220,
4836,TICKETLESS METER MULTISPACE ,LANG PDE,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Lang Pde between Kingsford St & Fortitude St in Auchenflower,7,0,,152.999374,-27.474929,4000220,
4837,TICKETLESS METER MULTISPACE ,LIMA ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Lima St between Lang Pde & Dunmore Tce in Auchenflower,5,0,,152.999313,-27.476787,4000217,
4838,TICKETLESS METER MULTISPACE ,LIMA ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Lima St between Lang Pde & Dunmore Tce in Auchenflower,14,0,,152.998626,-27.476076,4000217,
4839,TICKETLESS METER MULTISPACE ,LIMA ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Lima St between Dunmore Tce & Lang Pde in Auchenflower,17,0,,152.998344,-27.47597,4000217,
4844,TICKETLESS METER MULTISPACE ,HARRIETT ST,AUCHENFLOWER,12,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",0.8,,Harriett St between Dowling St & Ridley St in Auchenflower,10,0,,152.995294,-27.475859,4000206,5.5
4845,TICKETLESS METER MULTISPACE ,BURT ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",1.7,,Burt St between Dowling St & Ridley St in Auchenflower,13,0,,152.994541,-27.475312,4000207,
4846,TICKETLESS METER MULTISPACE ,BURT ST,AUCHENFLOWER,12,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",0.8,,Burt St between Dowling St & Ridley St in Auchenflower,9,0,,152.994962,-27.474991,4000208,5.5
4847,TICKETLESS METER MULTISPACE ,DUNMORE TCE,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Dunmore Tce between Lima St & Fortitude St in Auchenflower,10,0,,152.999924,-27.476702,4000215,
4848,TICKETLESS METER MULTISPACE ,DUNMORE TCE,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Dunmore Tce between Fortitude St & Kingsford St in Auchenflower,11,0,,153.000821,-27.475781,4000215,
4849,TICKETLESS METER MULTISPACE ,DUNMORE TCE,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Dunmore Tce between Kingsford St & Lang Pde in Auchenflower,19,0,,153.001408,-27.475273,4000215,
4850,TICKETLESS METER MULTISPACE ,LANG PDE,MILTON,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Lang Pde between Dunmore Tce & Kingsford St in Auchenflower,11,0,,153.001894,-27.474247,4000232,
4851,TICKETLESS METER MULTISPACE ,ROSS ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Ross St between Durong St & Edmund St in Bowen Hills ,4,0,,153.043524,-27.441998,4000588,9.2
4852,TICKETLESS METER MULTISPACE ,ROSS ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Ross St between Durong St & Edmund St in Bowen Hills ,16,0,,153.043198,-27.442521,4000588,9.2
4853,TICKETLESS METER MULTISPACE ,ROSS ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Ross St between Durong St & Edmund St in Bowen Hills ,4,0,,153.042676,-27.443369,4000588,9.2
4854,TICKETLESS METER MULTISPACE ,COWLISHAW ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Cowlishaw St between Down St & Montepelier Rd in Bowen Hills,6,0,,153.038588,-27.447921,4000519,9.2
4855,TICKETLESS METER MULTISPACE ,EDMONDSTONE RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Edmonstone Rd between Thompson St & Wickham Grove in Bowen Hills,4,0,,153.040913,-27.442645,4000494,9.2
4856,TICKETLESS METER MULTISPACE ,MURRAY ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Murray St between End & Thompson St in Bowen Hills,5,0,,153.040397,-27.441443,4000492,9.2
4857,TICKETLESS METER MULTISPACE ,MURRAY ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Murray St between Thompson St & End in Bowen Hills,8,0,,153.040566,-27.441627,4000492,9.2
4859,TICKETLESS METER MULTISPACE ,WICKHAM GR,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Wickham Grove between Ross St & Edmonstone Rd in Bowen Hills,13,0,,153.042123,-27.443007,4000561,9.2
4860,TICKETLESS METER MULTISPACE ,WICKHAM GR,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Wickham Grove between Ross St & Edmonstone Rd in Bowen Hills,12,0,,153.041717,-27.443648,4000517,9.2
4861,TICKETLESS METER MULTISPACE ,EDMUND ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Edmund St between Breakfast Ck Rd & Ross St in Bowen Hills ,9,0,,153.042951,-27.443893,4000590,9.2
4870,TICKETLESS METER MULTISPACE ,FOLKESTONE ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Folkestone Rd between Edmonstone Rd & Cintra Rd in Bowen Hills,15,0,,153.040542,-27.444512,4000496,9.2
4871,TICKETLESS METER MULTISPACE ,FOLKESTONE ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Folkestone Rd between Abbortsford Rd & Edmonstone Rd in Bowen Hills,10,0,,153.039514,-27.444228,4000495,9.2
4872,TICKETLESS METER MULTISPACE ,PROSPECT ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Prospect St between Knapp St & Light St in Bowen Hills ,6,0,,153.038717,-27.450808,4000371,9.2
4873,TICKETLESS METER MULTISPACE ,HYNES ST,FORTITUDE VALLEY,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Hynes St between Light St & Knapp St in Bowen Hills ,6,0,,153.038934,-27.450987,4000376,
4874,TICKETLESS METER MULTISPACE ,LIGHT ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Light St between Wickham St & Hynes St in Bowen Hills ,6,0,,153.039403,-27.451677,4000377,9.2
4875,TICKETLESS METER MULTISPACE ,KNAPP ST,FORTITUDE VALLEY,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Knapp St between Prospect St & End in Bowen Hills ,13,0,,153.039494,-27.450122,4000374,
4876,TICKETLESS METER MULTISPACE ,SCANLAN ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Scanlan St between Light St & End in Bowen Hills ,6,0,,153.037934,-27.451033,4000373,9.2
4877,TICKETLESS METER MULTISPACE ,LANG PDE,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Lang Pde between Lima St & Chasely St in Auchenflower,5,0,,152.997772,-27.475763,4000220,
5000,TICKETLESS METER MULTISPACE ,HOPE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Lang Pde between Lima St & Chasely St in Auchenflower,7,0,,153.01525,-27.471419,4000597,9.2
5001,TICKETLESS METER MULTISPACE ,HOPE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Hope St between Peel St & Montague Rd in South Brisbane,13,0,,153.015632,-27.471974,4000597,9.2
5002,TICKETLESS METER MULTISPACE ,HOPE ST,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Hope St between Peel St & Fish Line St in South Brisbane,5,0,,153.017025,-27.473747,4000622,
5004,TICKETLESS METER MULTISPACE ,CORDELIA ST,SOUTH BRISBANE,4,"NO STOPPING 7-9 AM, 4-6 PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,"Zone 2, 15 min free",1.8,,Cordelia St between Melbourne St & Boundary St in South Brisbane,10,0,,153.015072,-27.475,4000619,
5005,TICKETLESS METER MULTISPACE ,BOUNDARY ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Boundary St between Brereton St & Peel St in South Brisbane,7,0,,153.013094,-27.475066,4000657,
5006,TICKETLESS METER MULTISPACE ,BOUNDARY ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Boundary St between Brereton St & Montague Rd in South Brisbane,8,0,,153.013362,-27.473682,4000616,9.2
5007,TICKETLESS METER MULTISPACE ,BOUNDARY ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Boundary St between Cordelia St & Peel St in South Brisbane,8,0,,153.013456,-27.473166,4000616,9.2
5010,TICKETLESS METER MULTISPACE ,BOUNDARY ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Boundary St between Manning St & Edmondstone St in South Brisbane,7,0,,153.01323,-27.475096,4000620,9.2
5011,TICKETLESS METER MULTISPACE ,BOUNDARY ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Boundary St between Edmondstone St & Melbourne St in South Brisbane,11,0,,153.013008,-27.476319,4000623,9.2
5012,TICKETLESS METER MULTISPACE ,MANNING ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Manning St between Fish Line St & Melbourne St in South Brisbane,4,0,,153.014389,-27.475684,4000618,
5013,TICKETLESS METER MULTISPACE ,MANNING ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Manning St between Melbourne St & Russell St in South Brisbane,6,0,,153.014872,-27.476374,4000629,
5014,TICKETLESS METER MULTISPACE ,MANNING ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Manning St between Melbourne St & Russell St in South Brisbane,13,0,,153.015476,-27.477274,4000630,9.2
5015,TICKETLESS METER MULTISPACE ,RUSSELL ST,SOUTH BRISBANE,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM MON-FRI, 7AM-7PM SAT,SUN","Zone 2, 15 min free",3,1.7,Russell St between Cordelia St & Edmonstone St in South Brisbane,13,0,,153.016195,-27.477646,4000627,
5016,TICKETLESS METER MULTISPACE ,RUSSELL ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Russell St between Cordelia St & Edmonstone St in South Brisbane,10,0,,153.015451,-27.478053,4000633,9.2
5017,TICKETLESS METER MULTISPACE ,MANNING ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Manning St between Melbourne St & Russell St in South Brisbane,3,0,,153.014762,-27.476474,4000618,
5018,TICKETLESS METER MULTISPACE ,EDMONDSTONE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Edmondstone St between Melbourne St & Russell St in South Brisbane,7,0,,153.014347,-27.477535,4000632,9.2
5019,TICKETLESS METER MULTISPACE ,EDMONDSTONE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Edmondstone St between Russell St & Vulture St in South Brisbane,5,0,,153.015262,-27.478874,4000631,9.2
5020,TICKETLESS METER MULTISPACE ,EDMONDSTONE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Edmondstone St between Russell St & Vulture St in South Brisbane,6,0,,153.015737,-27.479568,4000631,9.2
5021,TICKETLESS METER MULTISPACE ,EDMONDSTONE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Edmondstone St between Russell St & Melbourne St in South Brisbane,8,0,,153.014139,-27.47748,4000632,9.2
5022,TICKETLESS METER MULTISPACE ,BRERETON ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Brereton St between Montague Rd & Oxford St in South Brisbane,5,0,,153.011491,-27.474218,4000611,9.2
5023,TICKETLESS METER MULTISPACE ,CAMERON ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Cameron St between Montague Rd & Cameron St in South Brisbane,7,0,,153.010297,-27.475349,4000609,9.2
5024,TICKETLESS METER MULTISPACE ,MOLLISON ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Mollison St between Montague Rd & Bank St in South Brisbane,7,0,,153.010066,-27.47641,4000610,
5025,TICKETLESS METER MULTISPACE ,BANK ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Bank St between Jane St & Mollison St in West End,12,0,,153.009523,-27.477178,4000668,9.2
5026,TICKETLESS METER MULTISPACE ,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Montague Rd between Mollison St & Jane St in West End,12,0,,153.008889,-27.476249,4000661,
5027,TICKETLESS METER MULTISPACE ,MONTAGUE RD,WEST END,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Montague Rd between Mollison St & Jane St in West End,5,0,,153.008012,-27.477041,4000706,
5028,TICKETLESS METER MULTISPACE ,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Jane St between Montague Rd & Bank St in West End,5,0,,153.007261,-27.478398,4000670,9.2
5029,TICKETLESS METER MULTISPACE ,JANE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Jane St between Montague Rd & Bank St in West End,2,0,,153.007392,-27.478542,4000694,
5031,TICKETLESS METER MULTISPACE ,BOUNDARY ST,WEST END,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Boundary St between Browning St & Russell St in West End,4,0,,153.012673,-27.478062,4000672,
5032,TICKETLESS METER MULTISPACE ,BOUNDARY ST,WEST END,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Boundary St between Russell St & Vulture St in West End,2,0,,153.012279,-27.480211,4000673,
5033,TICKETLESS METER MULTISPACE ,BOUNDARY ST,WEST END,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Boundary St between Vulture St & Jane St in West End,8,0,,153.012105,-27.48033,4000707,
5035,TICKETLESS METER MULTISPACE ,OCONNELL ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,O'Connell St between Russell St & Besant St in West End,7,0,,153.013631,-27.480329,4000676,9.2
5036,TICKETLESS METER MULTISPACE ,OCONNELL ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,O'Connell St between Russell St & Besant St in West End,6,0,,153.013136,-27.479616,4000676,9.2
5037,TICKETLESS METER MULTISPACE ,BOUNDARY ST,WEST END,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Boundary St between Wilson St & Mollison St in West End,4,0,,153.012538,-27.478025,4000672,
5038,TICKETLESS METER MULTISPACE ,OCONNELL ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,O'Connell St between Besant St & Russell St in West End,7,0,,153.013798,-27.480817,4000676,9.2
5039,TICKETLESS METER MULTISPACE ,RUSSELL ST,WEST END,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Russell St between Browning St & O'Connell St in West End,8,0,,153.013277,-27.479246,4000675,
5040,TICKETLESS METER MULTISPACE ,OCONNELL ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,O'Connell St between Besant St & Russell St in West End,7,0,,153.013071,-27.479756,4000676,9.2
5041,TICKETLESS METER MULTISPACE ,RUSSELL ST,WEST END,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Russell St between Boundary St & Browning St in West End,7,0,,153.013432,-27.47895,4000675,
5042,TICKETLESS METER MULTISPACE ,RUSSELL ST,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Russell St between Boundary St & Browning St in South Brisbane,7,0,,153.014293,-27.478493,4000653,
5043,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Vulture St between Franklin St & Sussex St in West End,8,0,,153.013433,-27.481253,4000612,
5044,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Vulture St between Sussex St & Boundary St in West End,6,0,,153.012589,-27.481115,4000682,
5045,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,1,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Vulture St between Boundary St & Thomas St in West End,4,0,,153.011633,-27.480979,4000687,
5046,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Vulture St between Thomas St & Princhester St in West End,7,0,,153.011248,-27.480914,4000705,
5047,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Vulture St between Montague Rd & Hardgrave Rd in West End,4,0,,153.006199,-27.480248,4000698,9.2
5048,TICKETLESS METER MULTISPACE ,HORAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Horan St between Vulture St & Jane St in West End,3,0,,153.008531,-27.480342,4000692,9.2
5049,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Vulture St between Horan St & Army St in West End,4,0,,153.009732,-27.480562,4000690,
5050,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Vulture St between Horan St & Army St in West End,6,0,,153.010731,-27.480712,4000705,
5051,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,1,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3,,Vulture St between Boundary St & Besant St in West End,3,0,,153.012463,-27.480957,4000683,
5052,TICKETLESS METER MULTISPACE ,VULTURE ST,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Vulture St between Boundary St & Besant St in West End,8,0,,153.013123,-27.481065,4000681,
5053,TICKETLESS METER MULTISPACE ,SUSSEX ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Sussex St between Vulture St & Brighton Rd in West End,7,0,,153.013009,-27.481771,4000684,9.2
5054,TICKETLESS METER MULTISPACE ,SUSSEX ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Sussex St between Brighton Rd & Vulture St in West End,9,0,,153.012836,-27.481885,4000685,
5055,TICKETLESS METER MULTISPACE ,BOUNDARY ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Boundary St between Corbett St & Vulture St in West End,6,0,,153.011847,-27.481678,4000686,
5056,TICKETLESS METER MULTISPACE ,THOMAS ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Thomas St between Vulture St & Corbett St in West End,8,0,,153.01128,-27.481405,4000678,
5057,TICKETLESS METER MULTISPACE ,THOMAS ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Thomas St between Vulture St & Jane St in West End,8,0,,153.011417,-27.480038,4000688,
5058,TICKETLESS METER MULTISPACE ,THOMAS ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Thomas St between Vulture St & Jane St in West End,7,0,,153.011539,-27.479408,4000689,9.2
5059,TICKETLESS METER MULTISPACE ,JANE ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Jane St between Amersham St & Horan St in West End,6,0,,153.010402,-27.478985,4000671,9.2
5060,TICKETLESS METER MULTISPACE ,AMBLESIDE ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Ambleside St between Amersham St & Horan St in West End,11,0,,153.009958,-27.479542,4000691,9.2
5061,TICKETLESS METER MULTISPACE ,AMBLESIDE ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Ambleside St between Amersham St & Horan St in West End,5,0,,153.009179,-27.479447,4000691,9.2
5062,TICKETLESS METER MULTISPACE ,BEESLEY ST,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Beesley St between Pidgeon Cl & Montague Rd in West End,7,0,,153.003819,-27.481372,4000701,
5063,TICKETLESS METER MULTISPACE ,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Montague Rd between Beesley St & Jane St in West End,7,0,,153.004514,-27.481216,4000700,
5064,TICKETLESS METER MULTISPACE ,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Montague Rd between Beesley St & Jane St in West End,8,0,,153.004961,-27.480479,4000700,
5065,TICKETLESS METER MULTISPACE ,MONTAGUE RD,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Montague Rd between Beesley St & Jane St in West End,8,0,,153.005755,-27.479271,4000699,9.2
5066,TICKETLESS METER MULTISPACE ,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Montague Rd between Beesley St & Jane St in West End,4,0,,153.006135,-27.478689,4000700,
5067,TICKETLESS METER MULTISPACE ,SCOTT ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Scott St between Hardgrave Rd & Montague Rd in West End,9,0,,153.006673,-27.479511,4000697,9.2
5068,TICKETLESS METER MULTISPACE ,JANE ST,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Jane St between Montague St & Brisbane River in West End,8,0,,153.00595,-27.478035,4000828,
5069,TICKETLESS METER MULTISPACE ,ANTHONY ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Anthony St between Montague Rd & Buchanan St in West End,7,0,,153.007416,-27.476961,4000666,9.2
5070,TICKETLESS METER MULTISPACE ,ANTHONY ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Anthony St between Montague Rd & Buchanan St in West End,5,0,,153.006837,-27.476424,4000666,9.2
5071,TICKETLESS METER MULTISPACE ,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Jane St between Montague St & Brisbane River in West End,8,0,,153.005517,-27.477655,4000664,9.2
5072,TICKETLESS METER MULTISPACE ,BUCHANAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Buchanan St between Jane St & Close End in West End,4,0,,153.006975,-27.475491,4000660,9.2
5073,TICKETLESS METER MULTISPACE ,DONKIN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Donkin St between Buchanan St & Montague Rd in West End,9,0,,153.007506,-27.475835,4000660,9.2
5074,TICKETLESS METER MULTISPACE ,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Montague Rd between Donkin St & Hockings St in West End,7,0,,153.008579,-27.476355,4000661,
5075,TICKETLESS METER MULTISPACE ,ANTHONY ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Montague Rd between Donkin St & Hockings St in West End,6,0,,153.006669,-27.476095,4000827,
5076,TICKETLESS METER MULTISPACE ,DONKIN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Donkin St between Montague Rd & Buchanan St in West End,10,0,,153.007583,-27.476049,4000660,9.2
5077,TICKETLESS METER MULTISPACE ,BUCHANAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Buchanan St between Donkin St & Anthony St in West End,4,0,,153.006827,-27.475804,4000660,9.2
